old_file_name,new_file_name
TSAR041_བླ་མ་ལྔ་བཅུ་པའི་འགྲེལ་པ་དངོས་གྲུབ་རིན་པོ་ཆེའི་སྒོ་འབྱེད།.pdf,LM95ce22.pdf
TSAR033_དཔལ་ལྡན་ལྷ་མོ་རྡོ་རྗེ་རབ་བརྟན་མའི་མངོན་རྟོགས།.doc,LM587ac3.doc
TSAR029_མེ་ཕོ་འབྲུག་ལོ་དཔལ་ཞྭ་ལུའི་མ་ཧེ་མཆོད་པ་གནང་དུས་ཀྱི་སྒོ་ཡིག་བཀའ་ཤོག.pdf,LM4985ac.pdf
TSAR043_འཇམ་དབྱངས་འཁོན་སྟོན་ལ་བསྟོད་པ།.doc,LMa441c2.doc
TSAR023_སྤྲོས་མེད་རྒྱུན་གྱི་རྣལ་འབྱོར་གྱི་ཉམས་ལེན་ཡེ་ཤེས་གསལ་བའི་སྒྲོན་མེ།.pdf,LM35c73f.pdf
TSAR014_དཔལ་རྟ་མགྲིན་སྐྱེར་སྒང་ལུགས་ཀྱི་བྱིན་རླབས་ཀྱི་ཆོ་ག་བར་ཆད་ཀུན་སེལ།.pdf,LMf6d25e.pdf
TSAR044_གཙང་སྟོད་འདར་གྱི་ཆོས་གྲྭའི་བསྐོར་བསྲུངས་རྣམ་གཉིས་མཆོད་པའི་ཆོ་ག་.pdf,LM7a3d00.pdf
TSARKRG.pdf,LMaabba0.pdf
TSAR027_ཐུན་མོང་མ་ཡིན་པའི་བླ་མ་དམ་པར་གསོལ་འདེབས་པདྨར་གའི་ཆུན་པོ།.doc,LMe55bfc.doc
TSAR039_མགོན་པོ་སྟག་ཞོན་སྣུབས་ལུགས་ཀྱི་གཏོར་ཆོག་འཕྲིན་ལས་ལྷུན་གྲུབ།.doc,LM6a3401.doc
TSAR038_ཇ་མཆོད་རྒྱ་ཇའི་ཆུ་གཏེར་རྦ་རླབས་གཡོ་བའི་དགའ་སྟོན།.pdf,LM2427af.pdf
TSAR020_མཁའ་སྤྱོད་ཞལ་བཟང་བལྟ་བའི་སྨོན་ལམ།.pdf,LM3cae57.pdf
TSAR026_གྱིང་ལྔ་གཟའ་གདོང་གི་གཏོར་ཆོག་རྗེ་བླ་མས་མཛད་པ།.doc,LMe5e983.doc
TSAR049_འོད་གསལ་འཆར་སྒོ་ངོས་འཛིན།.doc,LM46898e.doc
TSAR030_ཆོས་སྐྱོང་སྟག་ཞོན་གྱི་གཏོར་ཆོག.doc,LM0b7f9e.doc
TSAR042_རྗེ་བཙུན་འབྲོག་མི་ལོ་ཙཱ་བ་ལ་བསྟོད་པ་སྙན་བརྒྱུད་ཀྱི་པད་མཚོ་བཞད་པ།.doc,LMb333c0.doc
TSAR008_ཚོགས་ལམ་བཟང་གསལ་བའི་འོད་སྣང་།.pdf,LMb4e9e3.pdf
TSAR023_སྤྲོས་མེད་རྒྱུན་གྱི་རྣལ་འབྱོར་གྱི་ཉམས་ལེན་ཡེ་ཤེས་གསལ་བའི་སྒྲོན་མེ།.doc,LMba020f.doc
TSAR041_བླ་མ་ལྔ་བཅུ་པའི་འགྲེལ་པ་དངོས་གྲུབ་རིན་པོ་ཆེའི་སྒོ་འབྱེད།.doc,LM8beeee.doc
TSAR019_ནཱ་རོ་མཁའ་སྤྱོད་མའི་བརྒྱུད་པའི་གསོལ་བ་འདེབས་པ་པད་དཀར་བཞད་པའི་དགའ་སྟོན།.doc,LM7b1079.doc
TSAR043_འཇམ་དབྱངས་འཁོན་སྟོན་ལ་བསྟོད་པ།.pdf,LMebc975.pdf
TSAR031_མྱུར་མཛད་ཡིད་བཞིན་ནོར་བུའི་བསྟོད་པ་རྗེ་བླ་མས་མཛད་པ།.pdf,LM11773f.pdf
TSAR030_ཆོས་སྐྱོང་སྟག་ཞོན་གྱི་གཏོར་ཆོག.pdf,LMbab71d.pdf
TSAR022_ལས་ཀྱི་གཤིན་རྗེ་འཁོར་བཅས་ལ་མཆོད་གཏོར་འབུལ་བའི་ཆོ་ག.pdf,LMe99370.pdf
TSAR037_ཆོས་སྐྱོང་རྒྱལ་པོ་ཆེན་པོའི་གཏོར་འབུལ་རྗེ་ཚར་པས་མཛད་པ།.pdf,LM9cb71c.pdf
TSAR040_གསེར་ཆོས་དམར་པོ་སྐོར་གསུམ་གྱི་དཀར་ཆག་དབང་སྡུད་པདྨརཱ་གའི་ཟ་མ་ཏོག་གི་ཁ་འབྱེད.doc,LM278fc1.doc
TSAR034_ལྷ་མོའི་བསྟོད་པ་བསྐུལ་བ་དང་བཅས་པ།.doc,LM4a985b.doc
TSAR009_གསང་བའི་རྣམ་ཐར་བཀའ་རྒྱ་མ།.pdf,LM174b09.pdf
TSAR002_ཀུན་སྤངས་ཆོས་ཀྱི་རྒྱལ་པོའི་རྣམ་པར་ཐར་པ་ངོ་མཚར་དད་པའི་སྤུ་ལོང་གཡོ་བ།.doc,LM557a39.doc
TSAR048_རྒྱལ་མཚན་བླ་མས་མཛད་པའི་རྡོ་རྗེའི་ཚིག་རྐང་།.pdf,LM6b1bb7.pdf
TSAR051_ཐར་ལམ་གསལ་བའི་སྒྲོན་མེ།.doc,LM2c019b.doc
TSAR024_ཚར་ཆེན་བློ་གསལ་རྒྱ་མཚོའི་གསུང་མགུར་ལས་ཞལ་གདམས་འགའ་ཞིག་ཟུར་དུ་བཀོལ་བ།.pdf,LMf47de9.pdf
TSAR038_ཇ་མཆོད་རྒྱ་ཇའི་ཆུ་གཏེར་རྦ་རླབས་གཡོ་བའི་དགའ་སྟོན།.doc,LMb9c667.doc
TSAR050_ཁྱུང་པོ་རྣལ་འབྱོར་པས་མཛད་པའི་བླ་མ་མགོན་པོ་དབྱེར་མེད་ཀྱི་སྒྲུབ་ཐབས།.doc,LM33a808.doc
TSAR004_རྗེ་བཙུན་ཀུན་སྤངས་ཆེན་པོ་ལ་བསྟོད་པ་མཐའ་ཡས་མ།.doc,LM7d1559.doc
TSAR001_བསོད་ནམས་རྩེ་མོའི་རྣམ་པར་ཐར་པ་དོན་གྱི་སྙིང་པོ་བསྡུས་པ།.pdf,LMba0959.pdf
TSAR033_དཔལ་ལྡན་ལྷ་མོ་རྡོ་རྗེ་རབ་བརྟན་མའི་མངོན་རྟོགས།.pdf,LM2fcc08.pdf
TSAR028_ཀུ་རུ་ཀུའི་འཁོར་ལོའི་ཡིག་ཆུང་།.pdf,LM3f39cd.pdf
TSAR024_ཚར་ཆེན་བློ་གསལ་རྒྱ་མཚོའི་གསུང་མགུར་ལས་ཞལ་གདམས་འགའ་ཞིག་ཟུར་དུ་བཀོལ་བ།.doc,LM7dc4df.doc
TSAR020_མཁའ་སྤྱོད་ཞལ་བཟང་བལྟ་བའི་སྨོན་ལམ།.doc,LM5d563e.doc
TSAR051_ཐར་ལམ་གསལ་བའི་སྒྲོན་མེ།.pdf,LM877c72.pdf
TSAR025_མྱུར་མཛད་ཡེ་ཤེས་ཀྱི་མགོན་པོ་འཁོར་དང་བཅས་པ་ལ་བསྟོད་ཅིང་བསྐུལ་བ།.pdf,LM700f69.pdf
TSAR025_མྱུར་མཛད་ཡེ་ཤེས་ཀྱི་མགོན་པོ་འཁོར་དང་བཅས་པ་ལ་བསྟོད་ཅིང་བསྐུལ་བ།.doc,LMe3e7b4.doc
TSAR049_འོད་གསལ་འཆར་སྒོ་ངོས་འཛིན།.pdf,LMe58e5e.pdf
TSAR036_དཔལ་ལྡན་ལྷ་མོ་རི་ཕུག་མ་དགྱེས་པའི་བསྟོད་པ།.pdf,LMb78eff.pdf
TSAR007_རྗེ་བཙུན་འཁྲུལ་ཞིག་ཀ་བཞི་པའི་ཞལ་སྔ་ནས་ལ་གསོལ་འདེབས།.doc,LM9a674a.doc
TSAR026_གྱིང་ལྔ་གཟའ་གདོང་གི་གཏོར་ཆོག་རྗེ་བླ་མས་མཛད་པ།.pdf,LM1e671d.pdf
TSAR028_ཀུ་རུ་ཀུའི་འཁོར་ལོའི་ཡིག་ཆུང་།.doc,LM4d483a.doc
TSAR048_རྒྱལ་མཚན་བླ་མས་མཛད་པའི་རྡོ་རྗེའི་ཚིག་རྐང་།.doc,LM57a1bd.doc
TSAR006_སྒོ་རུམ་པ་ཆེན་པོའི་རྣམ་ཐར་གསོལ་འདེབས་བྱང་ཕྱོགས་མཁས་གྲུབ་མ།.pdf,LM73d65b.pdf
TSAR012_རྟ་མགྲིན་གྲུབ་རྒྱལ་ལུགས་ཀྱི་སྒྲུབ་ཐབས་རྗེས་གནང་གི་ཡི་གེ།.pdf,LM0de598.pdf
TSAR050_ཁྱུང་པོ་རྣལ་འབྱོར་པས་མཛད་པའི་བླ་མ་མགོན་པོ་དབྱེར་མེད་ཀྱི་སྒྲུབ་ཐབས།.pdf,LMbc73fe.pdf
TSAR035_དཔལ་ཞྭ་ལུ་བའི་ཆོས་སྐྱོང་སྤྱི་བསྟོད།.doc,LM02eba2.doc
RTONKRG.doc,LM051bdf.doc
RTON005_གསུང་འབུམ་ཐོར་བུའི་དཀར་ཆག.pdf,LM8ced03.pdf
RTON001_ཚད་མ་རིགས་པའི་གཏེར་གྱི་རྣམ་བཤད་ཉི་མའི་སྙིང་པོ་.pdf,LMe3b668.pdf
RTON003_སྒོམ་རིམ་བར་པའི་འགྲེལ་པ་གནད་ཀྱི་ཟླ་ཟེར.doc,LM496894.doc
RTON005_གསུང་འབུམ་ཐོར་བུའི་དཀར་ཆག.doc,LMd08cfa.doc
RTON009_ཚད་མ་རྣམ་ངེས་རང་དོན་ལེའུའི་རྣམ་བཤད.doc,LMa3a385.doc
RTON009_ཚད་མ་རྣམ་ངེས་རང་དོན་ལེའུའི་རྣམ་བཤད.pdf,LM525e43.pdf
RTON002_སྒོམ་རིམ་དང་པོའི་འགྲེལ་པ་ཞི་ལྷག་གསལ་བྱེད.pdf,LM41dffd.pdf
RTON002_སྒོམ་རིམ་དང་པོའི་འགྲེལ་པ་ཞི་ལྷག་གསལ་བྱེད.doc,LMff9750.doc
RTONKRG.pdf,LM5d25c2.pdf
RTON007_སྒོམ་ཁྲིད་མན་ངག་གི་སྐོར།།.pdf,LMf28e87.pdf
RTON006_རོང་སྟོན་གསུང་ཐོར་བུ་ལས་བསྟོད་ཚོགས.pdf,LMcb1f01.pdf
RTON006_རོང་སྟོན་གསུང་ཐོར་བུ་ལས་བསྟོད་ཚོགས.doc,LM8a729d.doc
RTON008_རྣམ་ངེས་ཀྱི་རྣམ་བཤད་རྟོག་གེ་སྣང་བ.doc,LMfbb004.doc
RTON007_སྒོམ་ཁྲིད་མན་ངག་གི་སྐོར།།.doc,LMb0a3a8.doc
RTON003_སྒོམ་རིམ་བར་པའི་འགྲེལ་པ་གནད་ཀྱི་ཟླ་ཟེར.pdf,LM3d04fe.pdf
RTON008_རྣམ་ངེས་ཀྱི་རྣམ་བཤད་རྟོག་གེ་སྣང་བ.pdf,LMdae12c.pdf
RTON010_ཚད་མ་རྣམ་ངེས་ལེའུ་གསུམ་པའི་བཤད་པ.doc,LMb8dcb5.doc
RTON004_སྒོམ་རིམ་ཐ་མའི་འགྲེལ་པ་ལྷའི་རྔ་སྒྲ.pdf,LM98e191.pdf
RTON004_སྒོམ་རིམ་ཐ་མའི་འགྲེལ་པ་ལྷའི་རྔ་སྒྲ.doc,LM4d3307.doc
RTON001_ཚད་མ་རིགས་པའི་གཏེར་གྱི་རྣམ་བཤད་ཉི་མའི་སྙིང་པོ་.doc,LM3cab1f.doc
RTON010_ཚད་མ་རྣམ་ངེས་ལེའུ་གསུམ་པའི་བཤད་པ.pdf,LM80cf11.pdf
LOBJ046_ཞེན་པ་བཞི་བྲལ་གྱི་ཁྲིད་ཡིག.pdf,LMa3ba15.pdf
LOBJ007_བློ་སྦྱོང་མཚོན་ཆ་འཁོར་ལོ།.doc,LMfd8e50.doc
LOBJ016_སྡིག་སྦྱོང་མན་ངག.doc,LM342ecf.doc
LOBJ012_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་ཟག་བཅས་དགེ་བའི་སྟོབས་བསྐྱེད་པའི་ཆོས།.pdf,LM0a0d82.pdf
LOBJ013_གསེར་གླིང་པས་ཇོ་བོ་རྗེ་ལ་གནང་བའི་མཐའ་འཁོབ་འདུལ་བའི་ཆོས།.pdf,LM13c16c.pdf
LOBJ022_བྱང་ཆུབ་སེམས་དཔའ་ཀུན་ཏུ་བཟང་པོའི་བློ་སྦྱོང་།.pdf,LM5db76d.pdf
LOBJ040_རྟེན་འབྲེལ་སྙིང་པོའི་ཁྲིད་ཡིག.pdf,LMff049a.pdf
LOBJ025_དབུགས་ལ་བརྟེན་པའི་བློ་སྦྱོང་དང་། ལུས་གི་སྡུག་བསྔལ་དྭང་དུ་ལེན་པའི་བློ་སྦྱོང་།.pdf,LM8e5fcb.pdf
LOBJ020_སྐྱིད་སྡུག་ལམ་འཁྱེར་གྱི་བློ་སྦྱོང་།.doc,LM1c82bb.doc
LOBJ011_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་རང་རྒྱུད་ངན་པ་དམའ་དབབ་པའི་ཆོས.pdf,LM4175cc.pdf
LOBJ040_རྟེན་འབྲེལ་སྙིང་པོའི་ཁྲིད་ཡིག.doc,LMf94e03.doc
LOBJ032_ཇོ་བོའི་བློ་སྦྱོང་དོན་བདུན་མ།.doc,LM0a9f16.doc
LOBJ003_ཇོ་བོ་རྗེས་གསེར་གླིང་པ་དང་མཇལ་ཚུལ།.doc,LM2fbc1e.doc
LOBJ005_ཐེག་ཆེན་བློ་སྦྱོང་གི་ཚིག་འགྲེལ།.pdf,LM520681.pdf
LOBJ017_ཐེག་ཆེན་ལུགས་ཀྱི་འཁོན་སྦྱོང་།.doc,LMe38f98.doc
LOBJ012_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་ཟག་བཅས་དགེ་བའི་སྟོབས་བསྐྱེད་པའི་ཆོས།.doc,LMbb90c1.doc
LOBJ004_ཐེག་ཆེན་བློ་སྦྱོང་རྩ་ཚིག།.doc,LMa260b3.doc
LOBJ042_ཞེན་པ་བཞི་བྲལ.pdf,LM4b3fd3.pdf
LOBJ002_ཇོ་བོ་རྒྱལ་སྲིད་སྤངས་ནས་ཐར་པར་བྱོན་ཚུལ།.pdf,LMd884cf.pdf
LOBJ018_ཇོ་བོ་ལ་རྣལ་འབྱོར་མ་གཉིས་ཀྱི་སེམས་སྦྱོངས་ཤིག་ཅེས་གདམས་པ།.doc,LMbb8799.doc
LOBJ017_ཐེག་ཆེན་ལུགས་ཀྱི་འཁོན་སྦྱོང་།.pdf,LM8f9320.pdf
LOBJ003_ཇོ་བོ་རྗེས་གསེར་གླིང་པ་དང་མཇལ་ཚུལ།.pdf,LM67c0ee.pdf
LOBJ044_ཞེན་པ་བཞི་བྲལ..doc,LM82d76f.doc
LOBJ049_བློ་སྦྱོང་ལེགས་བཤད་ཀུན་འདུས།.pdf,LM704a76.pdf
LOBJ015_བླ་མའི་རྣལ་འབྱོར།.doc,LMa043ce.doc
LOBJ026_ཤ་ཁྲག་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.pdf,LM7995c9.pdf
LOBJ024_ཟས་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.doc,LM395476.doc
LOBJ035_དཔལ་ལྡན་བིརྺ་པའི་བློ་སྦྱོང་།.doc,LM23bfc6.doc
LOBJ005_ཐེག་ཆེན་བློ་སྦྱོང་གི་ཚིག་འགྲེལ།.doc,LMdec048.doc
LOBJ043_ཞེན་པ་བཞི་བྲལ.pdf,LM8cdbbb.pdf
LOBJ014_ཉོན་མོངས་པ་ལམ་དུ་བླངས་པའི་ཆོས།.pdf,LM9a17a3.pdf
LOBJ037_ཐེག་པ་ཆེན་པོའི་བློ་སྦྱོང་.pdf,LM4f1f61.pdf
LOBJ049_བློ་སྦྱོང་ལེགས་བཤད་ཀུན་འདུས།.doc,LM7a0038.doc
LOBJ009_བློ་སྦྱོང་གྱེར་སྒོམ་རྡོ་རྗེའི་གླུ་དབྱངས།.doc,LMb39aa7.doc
LOBJ028_ལུས་ཡིད་བཞིན་གྱི་ནོར་བུ་རིན་པོ་ཆེར་བསྒྱུར་བའི་བློ་སྦྱོང་།.pdf,LM34113b.pdf
LOBJ023_བློ་སྦྱོང་ཐུན་བརྒྱད་མ།.doc,LM516097.doc
LOBJ045_ཞེན་པ་བཞི་བྲལ་གྱི་དམིགས་ཁྲིད་།.doc,LM28cdcc.doc
LOBJ014_ཉོན་མོངས་པ་ལམ་དུ་བླངས་པའི་ཆོས།.doc,LM92c5fc.doc
LOBJ048_ཐེག་པ་ཆེན་པོའི་གདམས་ངག་བློ་སྦྱོང་དོན་བདུན་མ།།.doc,LMf7e025.doc
LOBJ051_བློ་སྦྱོང་དོན་བདུན་མའི་བཀའ་ཁྲིད།.pdf,LM2ef219.pdf
LOBJ037_ཐེག་པ་ཆེན་པོའི་བློ་སྦྱོང་.doc,LMdcc5e5.doc
LOBJ006_བློ་སྦྱོང་དོན་བདུན་མའི་འགྲེལ་པ།.doc,LM21e197.doc
LOBJ033_མཆིམས་ཀྱི་བློ་སྦྱོང་།.pdf,LM5059a0.pdf
LOBJ030_གེགས་སེལ་བློ་སྦྱོང་།.pdf,LMf9c399.pdf
LOBJ026_ཤ་ཁྲག་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.doc,LM6f12c5.doc
LOBJ035_དཔལ་ལྡན་བིརྺ་པའི་བློ་སྦྱོང་།.pdf,LMec3a50.pdf
LOBJ036_བློ་སྦྱོང་ཚིགས་བརྒྱད་མ་ལོ་རྒྱུས་དང་བཅས་པ།.pdf,LMac334c.pdf
LOBJ004_ཐེག་ཆེན་བློ་སྦྱོང་རྩ་ཚིག།.pdf,LMde217e.pdf
LOBJ046_ཞེན་པ་བཞི་བྲལ་གྱི་ཁྲིད་ཡིག.doc,LM915e0e.doc
LOBJ027_གཏོར་མ་བརྟེན་པའི་བློ་སྦྱོང་དང་། འབྱུང་བ་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.doc,LM4eeb56.doc
LOBJ001_བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།.pdf,LM2bf7ba.pdf
LOBJ013_གསེར་གླིང་པས་ཇོ་བོ་རྗེ་ལ་གནང་བའི་མཐའ་འཁོབ་འདུལ་བའི་ཆོས།.doc,LM55b874.doc
LOBJ020_སྐྱིད་སྡུག་ལམ་འཁྱེར་གྱི་བློ་སྦྱོང་།.pdf,LMa9ea03.pdf
LOBJ002_ཇོ་བོ་རྒྱལ་སྲིད་སྤངས་ནས་ཐར་པར་བྱོན་ཚུལ།.doc,LMc1db3e.doc
LOBJ001_བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།.doc,LM7c62fa.doc
LOBJ018_ཇོ་བོ་ལ་རྣལ་འབྱོར་མ་གཉིས་ཀྱི་སེམས་སྦྱོངས་ཤིག་ཅེས་གདམས་པ།.pdf,LM39ef21.pdf
LOBJ043_ཞེན་པ་བཞི་བྲལ.doc,LM2e8f66.doc
LOBJ021_སུམ་པ་ལོ་ཙཱ་བའི་སྙན་བརྒྱུད་ཀྱི་བློ་སྦྱོང་།.pdf,LM2446a3.pdf
LOBJ024_ཟས་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.pdf,LM6d7ecd.pdf
LOBJ047_བྱང་ཆུབ་ཀྱི་སེམས་གཉིས་བསྒོམ་པའི་མན་ངག་བདུད་རྩིའི་ཆུ་རྒྱུན།.pdf,LM36dc7a.pdf
LOBJ019_ཀུ་སུ་ལུའི་ཚོགས་གསོག་བློ་སྦྱོང་།.pdf,LMc61271.pdf
LOBJ031_ཐེག་པ་ཆེན་པོའི་བློ་སྦྱོང་མ་འོངས་པའི་འགལ་སྐྱེན་སྤོང་བ།.pdf,LM554f03.pdf
LOBJ050_བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ་གྱི་འགྲེལ་པ།.pdf,LM208ebf.pdf
LOBJ030_གེགས་སེལ་བློ་སྦྱོང་།.doc,LMce4a8d.doc
LOBJ011_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་རང་རྒྱུད་ངན་པ་དམའ་དབབ་པའི་ཆོས.doc,LMcde9c3.doc
LOBJ028_ལུས་ཡིད་བཞིན་གྱི་ནོར་བུ་རིན་པོ་ཆེར་བསྒྱུར་བའི་བློ་སྦྱོང་།.doc,LM82dc78.doc
LOBJ016_སྡིག་སྦྱོང་མན་ངག.pdf,LMf14490.pdf
LOBJ036_བློ་སྦྱོང་ཚིགས་བརྒྱད་མ་ལོ་རྒྱུས་དང་བཅས་པ།.doc,LMc126b7.doc
LOBJ039_རྒྱལ་བ་ཡང་དགོན་པའི་གདམས་ངག.pdf,LMaf5f86.pdf
LOBJ025_དབུགས་ལ་བརྟེན་པའི་བློ་སྦྱོང་དང་། ལུས་གི་སྡུག་བསྔལ་དྭང་དུ་ལེན་པའི་བློ་སྦྱོང་།.doc,LMe2186d.doc
LOBJ041_བློ་སྦྱོང་གསུང་བགྲོས་མའི་ཁ་སྐོང་།.doc,LM06ff01.doc
LOBJ047_བྱང་ཆུབ་ཀྱི་སེམས་གཉིས་བསྒོམ་པའི་མན་ངག་བདུད་རྩིའི་ཆུ་རྒྱུན།.doc,LMcfaf7a.doc
LOBJ039_རྒྱལ་བ་ཡང་དགོན་པའི་གདམས་ངག.doc,LM516f35.doc
LOBJ038_བློ་སྦྱོང་ཚོགས་བཤད་མ་.doc,LM68f86b.doc
LOBJ034_རྣམ་དག་གཙུག་ནོར་ལ་ཇོ་བོས་གནང་བའི་བློ་སྦྱོང.doc,LM794194.doc
LOBJ019_ཀུ་སུ་ལུའི་ཚོགས་གསོག་བློ་སྦྱོང་།.doc,LMd9c353.doc
LOBJ008_བློ་སྦྱོང་རྨ་བྱ་དུག་འཇོམས།.pdf,LMde56cc.pdf
LOBJ006_བློ་སྦྱོང་དོན་བདུན་མའི་འགྲེལ་པ།.pdf,LMf97030.pdf
LOBJ041_བློ་སྦྱོང་གསུང་བགྲོས་མའི་ཁ་སྐོང་།.pdf,LM198748.pdf
LOBJ010_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་ཟློག་ཕྱོགས་གཉེན་པོའི་ཆོས།.pdf,LMb5b5d3.pdf
LOBJ021_སུམ་པ་ལོ་ཙཱ་བའི་སྙན་བརྒྱུད་ཀྱི་བློ་སྦྱོང་།.doc,LM5784a1.doc
LOBJ023_བློ་སྦྱོང་ཐུན་བརྒྱད་མ།.pdf,LMc475f6.pdf
LOBJ038_བློ་སྦྱོང་ཚོགས་བཤད་མ་.pdf,LM1d2c58.pdf
LOBJ007_བློ་སྦྱོང་མཚོན་ཆ་འཁོར་ལོ།.pdf,LM7dfe52.pdf
LOBJ032_ཇོ་བོའི་བློ་སྦྱོང་དོན་བདུན་མ།.pdf,LM22301e.pdf
LOBJ022_བྱང་ཆུབ་སེམས་དཔའ་ཀུན་ཏུ་བཟང་པོའི་བློ་སྦྱོང་།.doc,LM1ce267.doc
LOBJ009_བློ་སྦྱོང་གྱེར་སྒོམ་རྡོ་རྗེའི་གླུ་དབྱངས།.pdf,LMeda61a.pdf
LOBJ027_གཏོར་མ་བརྟེན་པའི་བློ་སྦྱོང་དང་། འབྱུང་བ་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.pdf,LM963215.pdf
LOBJ031_ཐེག་པ་ཆེན་པོའི་བློ་སྦྱོང་མ་འོངས་པའི་འགལ་སྐྱེན་སྤོང་བ།.docx,LM525ff9.docx
LOBJ034_རྣམ་དག་གཙུག་ནོར་ལ་ཇོ་བོས་གནང་བའི་བློ་སྦྱོང.pdf,LM73f683.pdf
LOBJ051_བློ་སྦྱོང་དོན་བདུན་མའི་བཀའ་ཁྲིད།.doc,LM47593f.doc
LOBJ015_བླ་མའི་རྣལ་འབྱོར།.pdf,LM37fc2c.pdf
LOBJ050_བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ་གྱི་འགྲེལ་པ།.doc,LM76202b.doc
LOBJ010_བློ་སྦྱོང་སེམས་དཔའི་རིམ་པ་ལས་ཟློག་ཕྱོགས་གཉེན་པོའི་ཆོས།.doc,LM9a2725.doc
LOBJ029_བློ་སྦྱོང་འཆི་ཁ་མའི་མན་ངག.doc,LMbee4f9.doc
LOBJ033_མཆིམས་ཀྱི་བློ་སྦྱོང་།.doc,LM20cac3.doc
LOBJ048_ཐེག་པ་ཆེན་པོའི་གདམས་ངག་བློ་སྦྱོང་དོན་བདུན་མ།།.pdf,LMa50c5e.pdf
LOBJ042_ཞེན་པ་བཞི་བྲལ.doc,LMe42db9.doc
LOBJ008_བློ་སྦྱོང་རྨ་བྱ་དུག་འཇོམས།.doc,LM5ad6ae.doc
LOBJ044_ཞེན་པ་བཞི་བྲལ.pdf,LM8ed771.pdf
LOBJ045_ཞེན་པ་བཞི་བྲལ་གྱི་དམིགས་ཁྲིད་།.pdf,LM64c2ad.pdf
LOBJ029_བློ་སྦྱོང་འཆི་ཁ་མའི་མན་ངག.pdf,LMe8284d.pdf
SPUN032_དཔལ་གུར་གྱི་མགོན་པོའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ཐོ།.doc,LM4bf4fc.doc
SPUN024_སྒྲུབ་པའི་སྐབས་ཀྱི་ཆོ་ག་ཡེ་ཤེས་རབ་རྒྱས།.pdf,LM126723.pdf
SPUN036_དཔལ་མཁའ་འགྲོ་རྒྱ་མཚོའི་ཞི་བའི་སྦྱིན་སྲེག་མེ་ཤེལ་རབ་འབར།.doc,LMb2cb8f.doc
SPUN002_རྒྱལ་བ་རྡོ་རྗེ་འཆང་ཀུན་དགའ་བཟང་པོ་ལ་བསྟོད་པ་སོགས།.doc,LM6825e6.doc
SPUN040_གྲི་གུག་ལྷ་ལྔ་སིནྡྷུ་ར་ལ་བརྟེན་པ་སྙན་བརྒྱུད་ལུགས་སོགས།.pdf,LMf0a0f5.pdf
SPUN039_གུར་རིགས་བསྡུས་ཀྱི་དབང་གི་མཚམས་སྦྱོར།.pdf,LMe80074.pdf
SPUN026_ཐུགས་རྗེ་ཆེན་པོའི་དམར་ཁྲིད་ཐོ་ཡིག.doc,LMff0f49.doc
SPUN022_སྐྱེར་སྒང་ལུགས་ཀྱི་ཡི་གེ་དྲུག་པའི་ཉེར་མཁོ་ཅུང་ཟད་གཅིག.doc,LMf8c7a2.doc
SPUN033_མཁའ་འགྲོ་རྒྱ་མཚོའི་དབང་གི་དངོས་གཞིའི་སྡོམ་ལ།.pdf,LM8312f0.pdf
SPUN053_རིགས་བརྒྱའི་ཁྱབ་བདག་རྒྱལ་བ་རྡོ་རྗེ་འཆང་བཅས་བཞུགས་སོ།.doc,LM55a284.doc
SPUN043_རྗེ་བཙུན་མ་སྒྲོལ་མ་དཀར་མོ་ཡིད་བཞིན་འཁོར་ལོའི་སྦྱིན་སྲེག.pdf,LMbd0a10.pdf
SPUN029_ཐུགས་རྗེ་ཆེན་པོ་སྤྱན་རས་གཟིགས་ཀྱི་སྦྱིན་སྲེག་གི་ཆོ་ག.doc,LM8f4863.doc
SPUN042_ཚེ་དཔག་མེད་ལྷ་དགུའི་སྦྱིན་སྲེག་བར་ཆད་ཀུན་སེལ།.doc,LM45eb3e.doc
SPUN044_སྒྲོལ་དཀར་གྱི་བསྙེན་པ་དང་ཞི་བའི་སྦྱིན་སྲེག.pdf,LMbd07ff.pdf
SPUN019_གཞལ་ཡས་ཁང་གི་ཕྱག་ཚད་མདོར་བསྡུས།.doc,LMe26146.doc
SPUN031_གུར་གྱི་མགོན་པོའི་སྲུང་བ་རྡོ་རྗེའི་བྲག་རྫོང་མའི་འཁྲིད་ཉམས་སུ་བླང་ཚུལ།.pdf,LMafd0ea.pdf
